0.0,0.14562921226024628,0.29142069816589355,0.4373587369918824,0.5834450125694275,0.7296802997589111,0.8735700845718384,1.0122482776641846,1.1348216533660889,1.2575347423553467,1.3803706169128418,1.5033352375030518,1.6264015436172485,1.7495656013488772,1.8728340864181519,1.9962093830108643,2.1196975708007812,2.243300676345825,2.3670167922973633,2.490849733352661,2.6148126125335693,2.738912343978882,2.863149642944336,2.987527370452881,3.1120469570159917,3.2367186546325684,3.3615345954895024,3.486492872238159,3.6115958690643306,3.736844062805176,3.862217426300049,3.9850358963012695,4.10345458984375,4.182259559631348,4.247356414794922,4.312335014343262,4.377196788787842,4.441946983337402,4.506584644317627,4.571105003356934,4.635512351989746,4.699803352355957,4.763975143432617,4.828028202056885,4.8919677734375,4.955790996551514,5.019504070281982,5.083100318908691,5.146142959594727,5.208897113800049,5.271515369415283,5.333995819091797,5.396342754364014,5.458552837371826,5.520622730255127,5.582481384277344,5.64420747756958,5.70581579208374,5.767302989959717,5.828670501708984,5.889912128448486,5.951032638549806,6.012027263641358,6.072900295257569,6.1336450576782235,6.194262027740479,6.254757881164551,6.3151397705078125,6.375410079956056,6.435567378997803,6.495611190795898,6.555539608001709,6.6153550148010245,6.675055503845214,6.734635829925537,6.794098854064941,6.853439331054688,6.912658691406251,6.971777439117432,7.030811309814454,7.089762687683106,7.148633003234863,7.207422733306885,7.2661237716674805,7.324740886688232,7.383275985717773,7.441721916198731,7.500075340270996,7.558344841003418,7.616523742675781,7.674603462219238,7.732589244842529,7.790476322174072,7.848266124725342,7.905965328216553,7.9635772705078125,8.021096229553223,8.078530311584473,8.13587474822998,8.19312572479248,8.250282287597656,8.307350158691406,8.364042282104492,8.420494079589844,8.476871490478516,8.533160209655762,8.589348793029785,8.64543342590332,8.701356887817383,8.757179260253906,8.812911987304688,8.868557929992676,8.924111366271973,8.979479789733887,9.034760475158691,9.089958190917969,9.14506721496582,9.20008659362793,9.255009651184082,9.309833526611328,9.3645658493042,9.419208526611328,9.473751068115234,9.528199195861816,9.58255386352539,9.636771202087402,9.690835952758789,9.744803428649902,9.79868221282959,9.85247802734375,9.906185150146484,9.959797859191895,10.013314247131348,10.066740989685059,10.120077133178711,10.173321723937988,10.226475715637207,10.279535293579102,10.332493782043457,10.385358810424805,10.438130378723145,10.490797996520996,10.543304443359375,10.595685958862305,10.647970199584961,10.700165748596191,10.752269744873047,10.80428695678711,10.856206893920898,10.908031463623047,10.95976734161377,11.011408805847168,11.06296157836914,11.114420890808105,11.165786743164062,11.217057228088379,11.268232345581055,11.31930923461914,11.370285987854004,11.421167373657227,11.471953392028809,11.522637367248535,11.573226928710938,11.623732566833496,11.674155235290527,11.724495887756348,11.774754524230957,11.824934005737305,11.875025749206543,11.925034523010254,11.974958419799805,12.024800300598143,12.074554443359375,12.124221801757812,12.17380142211914,12.223299026489258,12.272709846496582,12.32203197479248,12.371269226074219,12.420418739318848,12.58908462524414,12.75935459136963,12.942543029785156,13.128175735473633,13.313491821289062,13.498473167419434,13.683118820190431,13.867430686950684,14.051431655883789,14.23509693145752,14.418432235717773,14.601433753967285,14.784102439880371,14.966442108154297,15.148427963256838,15.330130577087404,15.511543273925781,15.692683219909668,15.87354564666748,16.054126739501953,16.234432220458984,16.414464950561523,16.594194412231445,16.773653030395508,16.952831268310547,17.131738662719727,17.310352325439453,17.488685607910156,17.666748046875,17.84453773498535,18.022077560424805,18.199369430541992,18.376407623291016,18.553207397460938,18.729755401611328,18.90606117248535,19.082117080688477,19.2579345703125,19.433504104614258,19.608829498291016,19.78390884399414,19.95874786376953,20.133346557617188,20.307695388793945,20.481822967529297,20.655733108520508,20.829425811767578,21.002897262573242,21.1761531829834,21.349206924438477,21.52204132080078,21.69466209411621,21.867069244384766,22.039268493652344,22.211254119873047,22.383026123046875,22.554576873779297,22.72593116760254,22.897069931030273,23.068004608154297,23.238759994506836,23.409326553344727,23.579702377319336,23.749893188476562,23.919902801513675,24.089723587036133,24.259355545043945,24.42881011962891,24.598079681396484,24.767156600952152,24.936050415039062,25.104766845703125,25.273298263549805,25.441638946533203,25.609800338745117,25.777780532836914,25.94556427001953,26.113162994384766,26.280578613281246,26.447799682617188,26.614755630493164,26.781492233276367,26.948017120361328,27.114358901977543,27.280502319335938,27.44645690917969,27.612232208251953,27.77781486511231,27.943199157714844,28.10840797424316,28.27348327636719,28.438459396362305,28.603319168090824,28.768091201782227,28.932764053344723,29.09734535217285,29.261821746826172,29.426218032836918,29.59050559997559,29.75469779968262,29.918796539306644,30.08279037475586,30.246692657470703,30.410497665405273,30.57420539855957,30.737829208374023,30.90134429931641,31.064767837524414,31.228088378906254,31.391319274902344,31.554462432861328,31.717498779296875,31.880447387695312,32.04323196411133,32.20587158203125,32.36842727661133,32.5308837890625,32.69325256347656,32.85553741455078,33.01773452758789,33.17988967895508,33.46388626098633,33.77362060546875,34.096405029296875,34.42526626586914,34.75397491455078,35.08251953125,35.41088104248047,35.73908996582031,36.067134857177734,36.39501953125,36.72273254394531,37.05030059814453,37.37769317626953,37.7049446105957,38.03200912475586,38.35892105102539,38.68567657470703,39.012264251708984,39.33868408203125,39.66496276855469,39.99108123779297,40.317020416259766,40.6428337097168,40.96844482421875,41.293819427490234,41.61897659301758,41.943973541259766,42.268795013427734,42.59342575073242,42.91791534423828,43.24223327636719,43.56636428833008,43.890357971191406,44.21419906616211,44.537899017333984,44.861507415771484,45.18497085571289,45.508338928222656,45.83162307739258,46.15478515625,46.477867126464844,46.80083465576172,47.12367248535156,47.446434020996094,47.76905822753906,48.09157180786132,48.41398239135742,48.73627853393555,49.05846405029297,49.38061523437501,49.70271301269531,50.024803161621094,50.34683990478515,50.66883850097656,50.99077224731445,51.31243896484376,51.633689880371094,51.95478439331055,52.27568054199219,52.59642410278321,52.917022705078125,53.23748016357422,53.55778884887695,53.877952575683594,54.19795608520508,54.517833709716804,54.837562561035156,55.15721130371094,55.47673416137695,55.79615402221679,56.11549758911133,56.43471908569337,56.753868103027344,57.072906494140625,57.39186096191406,57.71071243286133,58.02946853637695,58.348148345947266,58.66672897338867,58.98522186279297,59.30362319946289,59.6219367980957,59.940155029296875,60.25829315185547,60.57635498046874,60.89430236816406,61.212181091308594,61.52996826171875,61.84767532348633,62.16532516479492,62.48286437988282,62.80033874511718,63.11772918701172,63.435039520263665,63.75227737426757,64.06941986083984,64.38648986816406,64.7034912109375,65.02042388916016,65.3372802734375,65.65409088134766,65.97085571289062,66.28761291503906,66.60433959960938,66.92103576660156,67.23772430419922,67.55438995361328,67.87104034423828,68.18767547607422,68.50428771972656,68.82089233398438,69.137451171875,69.45399475097656,69.7705307006836,70.08704376220703,70.40352630615234,70.72001647949219,71.03646850585938,71.35289001464844,71.66931915283203,71.98571014404297,72.30209350585938,72.61845397949219,72.93479919433594,73.25111389160156,73.56742858886719,73.88370513916016,74.19998168945312,74.5162124633789,74.83243560791016,75.14865112304688,75.46500396728516,75.8806381225586,76.5834732055664,77.29214477539062,78.04588317871094,78.79971313476562,79.55355072021484,80.30741119384766,81.06130981445312,81.81529235839844,82.56926727294922,83.3233413696289,84.07750701904297,84.83173370361328,85.58602142333984,86.34034729003906,87.09475708007812,87.84923553466797,88.603759765625,89.35835266113281,90.11300659179688,90.86772155761719,91.6224594116211,92.37731170654297,93.13213348388672,93.88710021972656,94.64208984375,95.39711761474611,96.15223693847656,96.90737915039062,97.66259002685547,98.4178466796875,99.17316436767578,99.92852020263672,100.6839370727539,101.4394302368164,102.19502258300783,102.95072174072266,103.70651245117188,104.46244812011719,105.21846771240234,105.97457122802734,106.73077392578125,107.48708343505858,108.24348449707031,109.00001525878906,109.75660705566406,110.51326751708986,111.27002716064453,112.02687072753906,112.78383636474608,113.54093933105467,114.29800415039062,115.0551223754883,115.81233215332031,116.5695571899414,117.32690429687501,118.08422088623048,118.84164428710938,119.59908294677733,120.35656738281251,121.11412048339845,121.87171936035158,122.62939453125,123.38710021972656,124.14486694335938,124.90265655517578,125.66056823730467,126.41849517822266,127.17645263671875,127.93441772460938,128.6924285888672,129.4505157470703,130.2085723876953,130.96669006347656,131.7248077392578,132.4829559326172,133.2412109375,133.99951171875,134.75782775878906,135.51617431640625,136.2745819091797,137.03302001953125,137.7916259765625,138.5503387451172,139.3092041015625,140.0682373046875,140.827392578125,141.58677673339844,142.3463592529297,143.10601806640625,143.86587524414062,144.6259002685547,145.3861083984375,146.14646911621094,146.90704345703125,147.667724609375,148.4285888671875,149.18966674804688,149.950927734375,150.71231079101562,151.4739990234375,152.23585510253906,152.9979248046875,153.76022338867188,154.5227508544922,155.28546142578125,156.04837036132812,156.81149291992188,157.5748748779297,158.33851623535156,159.10227966308594,159.86570739746094,160.62655639648438,161.38758850097656,162.14845275878906,162.90951538085938,163.6707763671875,164.4322052001953,165.19386291503906,165.95570373535156,166.71783447265625,167.48016357421875,168.2426300048828,169.00540161132812,169.76829528808594,170.5314178466797,171.29473876953125,172.05824279785156,172.8219757080078,173.58590698242188,174.35006713867188,175.11451721191406,175.87911987304688,176.6439971923828,177.40908813476562,178.1743927001953,178.93997192382812,179.70571899414062,180.47174072265625,181.2379913330078,182.00442504882812,182.77113342285156,183.53802490234375,184.30517578125,185.07249450683594,185.84007263183594,186.60781860351562,187.3758087158203,188.14402770996094,188.91241455078125,189.68098449707034,190.4498291015625,191.21885681152344,191.98800659179688,192.7574462890625,193.52700805664062,194.29678344726562,195.06680297851562,195.83700561523438,196.6074523925781,197.3780822753906,198.14883422851562,198.9197998046875,199.6909942626953,200.46237182617188,201.23391723632812,202.00564575195312,202.77755737304688,203.54965209960938,204.3218994140625,205.09434509277347,205.866943359375,206.63970947265625,207.41275024414062,208.18597412109375,208.9593048095703,209.7328643798828,210.506591796875,211.2804718017578,212.0545959472656,212.82882690429685,213.60324096679688,214.3779754638672,215.15292358398438,215.92822265625003,216.70384216308594,217.47970581054688,218.255859375,219.03231811523438,219.80908203124997,220.58616638183597,221.36354064941406,222.14114379882812,222.91909790039062,223.69734191894528,224.47589111328128,225.25471496582034,226.03387451171878,226.8133087158203,227.593017578125,228.3730621337891,229.15341186523438,229.9340057373047,230.71487426757812,231.4959716796875,232.2772979736328,233.05892944335938,233.84082031250003,234.6229248046875,235.40525817871094,236.18786621093753,236.9706726074219,237.75381469726565,238.53717041015625,239.32080078125003,240.10464477539065,240.88873291015628,241.67308044433594,242.4576873779297,243.24246215820315,244.02748107910156,244.81277465820315,245.59832763671878,246.3840789794922,247.17007446289062,247.9563140869141,248.7427978515625,249.5294952392578,250.3164825439453,251.10366821289062,251.89108276367188,252.6787567138672,253.46665954589844,254.25482177734375,255.0431671142578,255.831787109375,256.62066650390625,257.4096984863281,258.1990966796875,258.98858642578125,259.77838134765625,260.56878662109375,261.359619140625,262.1510925292969,262.9430847167969,263.735595703125,264.5286560058594,265.32220458984375,266.1214904785156,268.0942687988281,270.3805236816406,272.794189453125,275.27813720703125,277.76324462890625,280.2496643066406,282.7373352050781,285.22601318359375,287.7158203125,290.20684814453125,292.6988830566406,295.19232177734375,297.68670654296875,300.1821594238281,302.67889404296875,305.1767272949219,307.6758117675781,310.1756591796875,312.67626953125,315.177490234375,317.67950439453125,320.18231201171875,322.68603515625,325.1903991699219,327.6953430175781,330.20111083984375,332.7076721191406,335.21502685546875,337.7229309082031,340.231689453125,342.7410583496094,345.25128173828125,347.76202392578125,350.27374267578125,352.7859802246094,355.29901123046875,357.8125915527344,360.3269958496094,362.8422546386719,365.3580322265625,367.8745422363281,370.39178466796875,372.9104309082031,375.4306640625,377.9523010253906,380.475341796875,383.00000000000006,385.5262145996094,388.0540466308594,390.5836791992188,393.11468505859375,395.6471557617188,398.1811828613282,400.7168884277344,403.2543029785156,405.7934875488282,408.33465576171875,410.87774658203125,413.4226989746094,415.9695434570313,418.5186157226562,421.06927490234375,423.6220092773438,426.17657470703125,428.73309326171875,431.29168701171875,433.8519592285156,436.4137268066406,438.9769287109375,441.5414733886719,444.1074829101563,446.6748657226563,449.2435302734375,451.81359863281256,454.385009765625,456.95764160156256,459.53082275390625,462.1017150878906,464.67376708984375,467.24639892578125,469.8203430175781,472.3954467773438,474.9715576171875,477.54888916015625,480.12725830078125,482.70697021484375,485.2876281738281,487.8697509765625,490.4527282714843,493.03698730468756,495.62225341796875,498.208740234375,500.7964477539063,503.38519287109375,505.9750061035156,508.56597900390625,511.1580505371094,513.7517700195312,516.34716796875,518.9443969726562,521.5433959960938,524.1444091796875,526.7471923828125,529.3521728515625,531.9588623046875,534.5671997070312,537.177490234375,539.7897338867188,542.4039306640625,545.0197143554688,547.6373901367188,550.2567749023438,552.8780517578125,555.5013427734375,558.126220703125,560.7528686523438,563.3814086914062,566.0116577148438,568.6437377929688,571.2777099609375,573.9134521484375,576.5508422851562,579.190185546875,581.8312377929688,584.4742431640625,587.1185913085938,589.7648315429688,592.413330078125,595.0643310546875,597.7175903320312,600.3736572265625,603.0318603515625,605.6926879882812,608.3558959960938,611.0214233398438,613.6895141601562,616.3599853515625,619.032958984375,621.7080688476562,624.3857421875,627.06591796875,629.7482299804688,632.4329223632812,635.119873046875,637.809326171875,640.5010375976562,643.1953125,645.8917846679688,648.59033203125,651.2913208007812,653.99462890625,656.7003784179688,659.408203125,662.1182250976562,664.8307495117188,667.5455322265625,670.2626342773438,672.982666015625,675.7052001953125,678.4302368164062,681.157958984375,683.8883056640625,686.6214599609375,689.3572387695312,692.0955200195312,694.8361206054688,697.5795288085938,700.3255615234375,703.0740356445312,705.824951171875,708.5784912109375,711.33447265625,714.0931396484375,716.8544311523438,719.6179809570312,722.3841552734375,725.1525268554688,727.9234619140625,730.6973266601562,733.4733276367188,736.2517700195312,739.03271484375,741.8160400390625,744.6019897460938,747.3905029296875,750.1829223632812,752.9796142578125,755.7808837890624,758.586669921875,761.39697265625,764.2117309570312,767.0309448242188,769.8546752929689,772.6890258789062,776.4750366210938,782.2556152343751,788.112548828125,794.293212890625,800.4810791015625,806.6758422851564,812.878173828125,819.0875854492186,825.3041992187501,831.5283203125,837.76025390625,844.0005493164062,850.2489013671875,856.5053100585938,862.7701416015626,869.0432739257812,875.3252563476562,881.615478515625,887.9141845703126,894.2207641601562,900.5352172851564,906.8575439453126,913.1879272460938,919.5261230468751,925.8721923828125,932.2265625000001,938.5888671875001,944.9603881835938,951.3394775390625,957.7270507812499,964.123291015625,970.528076171875,976.94140625,983.3481445312501,989.7625732421875,996.1832275390625,1002.6119384765625,1009.0488281250001,1015.4945678710939,1021.9482421875001,1028.410400390625,1034.8812255859375,1041.36083984375,1047.849365234375,1054.3466796875,1060.8529052734375,1067.3682861328125,1073.892822265625,1080.4266357421875,1086.9736328125,1093.9892578125,1102.17578125,1110.4056396484375,1118.831787109375,1127.271728515625,1135.7249755859375,1144.1907958984375,1152.6695556640625,1161.1612548828125,1169.666015625,1178.1845703125,1186.7161865234375,1195.26171875,1203.821044921875,1212.394287109375,1220.981201171875,1229.5811767578125,1238.1944580078125,1246.8221435546875,1255.4635009765625,1264.11962890625,1272.7899169921875,1281.4749755859375,1290.175048828125,1298.8890380859375,1307.61767578125,1316.361572265625,1325.119384765625,1333.8924560546875,1342.6807861328125,1351.48486328125,1360.304443359375,1369.1402587890625,1377.9910888671875,1386.857421875,1395.7393798828125,1404.6370849609375,1413.5506591796875,1422.4803466796875,1431.42724609375,1440.3890380859375,1449.3668212890625,1458.361083984375,1467.3721923828125,1476.400390625,1485.446044921875,1494.5087890625,1503.58984375,1512.6887207031248,1521.8121337890625,1531.7730712890625,1542.05322265625,1552.4389648437502,1562.9063720703125,1573.3930664062502,1583.8994140625002,1594.4266357421875,1604.975830078125,1615.5467529296875,1626.13916015625,1636.7554931640625,1647.6444091796875,1658.7147216796875,1669.796142578125,1680.920166015625,1692.0645751953125,1703.23095703125,1714.42236328125,1725.6384277343748,1736.8795166015627,1748.1456298828127,1759.4376220703125,1770.8946533203125,1782.6497802734375,1794.4432373046877,1806.3084716796875,1818.2015380859375,1830.12255859375,1842.0721435546875,1854.0506591796875,1866.0588378906252,1878.0954589843752,1890.1636962890625,1902.2626953125,1914.7441406250002,1927.3150634765625,1939.9560546875,1952.6441650390627,1965.36474609375,1978.1143798828127,1990.8936767578127,2003.7056884765625,2016.550537109375,2029.4306640625,2042.3426513671875,2055.359375,2068.749267578125,2082.175048828125,2095.6884765625,2109.237060546875,2122.82080078125,2136.44091796875,2150.0966796875,2163.761962890625,2177.4755859375,2191.224365234375,2205.01220703125,2218.91357421875,2233.18212890625,2247.49365234375,2261.899169921875,2276.34716796875,2290.837646484375,2305.367431640625,2319.941650390625,2334.559326171875,2349.22021484375,2363.921142578125,2378.6640625,2393.45556640625,2408.645263671875,2423.93505859375,2439.3125,2454.755126953125,2470.240234375,2485.77734375,2501.36376953125,2517.0029296875,2532.69384765625,2548.4384765625,2564.23291015625,2580.0771484375,2596.05224609375,2612.409423828125,2628.82763671875,2645.35498046875,2661.94091796875,2678.580322265625,2695.28125,2712.042236328125,2728.864013671875,2745.748046875,2762.690673828125,2779.6904296875,2796.746337890625,2813.88232421875,2831.416259765625,2849.02197265625,2866.73486328125,2884.52490234375,2902.389892578125,2920.330322265625,2938.344482421875,2956.428466796875,2974.581298828125,2992.809326171875,3011.181884765625,3029.8876953125005,3048.67626953125,3067.5820312499995,3086.5668945312495,3105.6306152343745,3124.777587890625,3144.008544921875,3163.32470703125,3182.7277832031255,3202.2177734375,3221.8125,3241.85791015625,3261.9953613281255,3282.2629394531245,3302.6279296875,3323.0849609375,3343.6357421875,3364.283935546875,3385.0300292968755,3405.875244140625,3426.8212890625,3447.865966796875,3469.0070800781245,3490.2421875000005,3511.57763671875,3533.2624511718755,3555.2387695312495,3577.354248046875,3599.622802734375,3622.0156250000005,3644.53466796875,3667.1791992187505,3689.95068359375,3712.8525390625,3735.87353515625,3759.0209960937505,3782.2954101562505,3805.69580078125,3829.2246093750005,3852.88427734375,3876.962890625,3901.36328125,3925.929931640625,3950.672119140625,3975.558837890625,4000.5871582031255,4025.762451171875,4051.092041015625,4076.5698242187505,4102.19775390625,4127.97607421875,4153.90478515625,4179.994140625,4206.24267578125,4232.650390625,4259.3349609375,4286.5869140625,4314.01171875,4341.68359375,4369.5283203125,4397.5498046875,4425.748046875,4454.1259765625,4482.697265625,4511.44921875,4540.38623046875,4569.50146484375,4598.79833984375,4628.29052734375,4657.9697265625,4687.84130859375,4718.140625,4748.94921875,4779.98583984375,4811.2919921875,4842.8193359375,4874.5751953125,4906.544921875,4938.73486328125,4971.15625,5003.80517578125,5036.68359375,5069.78857421875,5103.134765625,5137.05126953125,5171.41162109375,5206.0517578125,5240.9921875,5276.17919921875,5311.619140625,5347.3232421875,5383.2841796875,5419.5126953125,5456.00341796875,5492.75830078125,5529.78515625,5567.07666015625,5605.109375,5643.6015625,5682.419921875,5721.57421875,5761.033203125,5800.7978515625,5840.86181640625,5881.2294921875,5921.89990234375,5962.88525390625,6004.18115234375,6045.7890625,6087.720703125,6130.598632812499,6173.93994140625,6217.67578125,6261.7998046875,6306.26953125,6351.090820312501,6396.2646484375,6441.79296875,6487.67626953125,6533.923828125001,6580.52783203125,6627.49951171875,6674.850585937499,6723.487304687501,6772.513671875001,6822.0244140625,6871.97314453125,6922.32958984375,6973.0859375,7024.25439453125,7075.8447265625,7127.849121093749,7180.26513671875,7233.103515625,7286.37646484375,7340.447265625,7395.714843750001,7451.435058593751,7507.7705078125,7564.578125,7621.861328125,7679.61328125,7737.848632812501,7796.5732421875,7855.78759765625,7915.4619140625,7975.64013671875,8036.331542968751,8098.5947265625,8161.4990234375,8225.04296875,8289.21484375,8353.953125,8419.185546875,8484.9873046875,8551.357421875,8618.306640625,8686.67578125,8755.978515625,8825.96484375,8896.6767578125,8967.935546875,9039.8447265625,9112.3857421875,9185.568359375,9259.3271484375,9334.919921875,9411.4697265625,9488.7548828125,9566.8701171875,9645.642578125,9725.1201171875,9805.32421875,9886.177734375,9967.958984375,10052.0107421875,10136.8115234375,10222.591796875,10309.15234375,10396.529296875,10484.716796875,10573.6474609375,10663.4130859375,10755.29296875,10848.7958984375,10943.205078125,11038.716796875,11135.1025390625,11232.390625,11330.560546875,11429.6494140625,11530.7861328125,11634.228515625,11738.6728515625,11844.431640625,11951.2177734375,12059.0009765625,12167.812500000002,12277.64453125,12389.931640625,12504.375,12620.017578125,12737.0419921875,12855.2626953125,12975.6220703125,13098.4521484375,13222.461914062502,13348.040039062502,13474.8203125,13604.1943359375,13736.1142578125,13869.486328125,14004.48046875,14140.861328125002,14280.287109375,14422.057617187502,14565.3505859375,14710.6904296875,14859.687500000002,15010.2861328125,15162.6376953125,15318.3984375,15476.7939453125,15636.99609375,15799.893554687498,15966.7236328125,16135.416992187502,16306.3056640625,16482.00390625,16659.916015625,16840.072265625,17024.79296875,17212.689453125,17402.876953125,17597.484375,17796.158203125,17997.14453125,18202.580078125,18412.880859375,18625.591796875,18842.86328125,19065.673828125,19291.234375,19521.962890625,19758.740234375,19998.455078125,20244.228515625,20496.02734375,20750.931640625,21013.4140625,21281.443359375,21552.931640625,21833.951171875,22119.6640625,22410.001953125,22711.099609375,23016.01953125,23328.19140625,23648.583984375,23976.89453125,24312.03515625,24657.244140625004,25009.283203125,25371.138671875004,25741.94921875,26121.4453125,26512.5625,26912.365234375,27323.783203125,27746.173828125004,28178.208984375,28625.087890625,29082.6796875,29552.505859375,30037.560546874996,30534.71484375,31046.638671875004,31575.2578125,32116.712890625,32675.984375,33251.8984375,33845.20703125,34456.625,35088.31640625,35739.15625,36411.3046875,37105.875,37821.9140625,38562.87109375,39328.5859375,40119.7578125,40939.15234375,41785.95703125,42662.078125,43570.765625,44510.9296875,45485.15234375,46495.1875,47538.7109375,48621.6953125,49746.5390625,50914.35156249999,52127.94921875,53389.390625,54693.7109375,56046.07812499999,57451.3515625,58909.92578125,60424.37109375,61996.14062500001,63626.1796875,65311.484375,67047.46875,68840.8359375,70690.4609375,72593.796875,74548.1875,76549.0078125,78590.6640625,80666.3671875,82768.953125,84884.828125,86565.625,86812.171875,87058.1953125,87139.1015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
